date,flat_bill_rs,prana_bill_rs,saving_rs,flat_elec_rs,prana_elec_rs,flat_alt_rs,prana_alt_rs,flat_wear_rs,prana_wear_rs,elec_saving_rs,alt_extra_rs,wear_extra_rs,flat_mwh,prana_mwh,flat_peak_mw,prana_peak_mw,md_saving_rs,rtm_spread_rs_mwh,rtm_mean_rs_mwh,solve_s
2026-07-08,13891722.888371881,13492381.83330914,399341.05506274104,13891722.888371881,13467853.83406661,0.0,0.0,0.0,24527.99924252961,423869.0543052703,0.0,24527.99924252961,1895.9615760000006,1900.59803975,78.998399,82.884367,-85914.25850340119,9600.92,3288.990625,0.643324613571167
2026-07-09,12742881.113922453,12728183.09689429,14698.017028162256,12742881.113922453,12714486.89809429,0.0,0.0,0.0,13696.198799999998,28394.215828161687,0.0,13696.198799999998,1895.9615760000006,1898.31223375,78.998399,82.788392,-83792.36224489799,4251.01,2754.398333333333,0.6968262195587158
2026-07-10,13729000.639706323,13420099.597315496,308901.0423908271,13729000.639706323,13396903.117315495,0.0,0.0,0.0,23196.479999999996,332097.52239082754,0.0,23196.479999999996,1895.9615760000006,1900.490244,78.998399,82.884367,-85914.25850340119,9510.59,3213.2708333333335,0.5983209609985352
2026-07-11,14450061.379549107,13811756.208341455,638305.1712076515,14450061.379549107,13691546.231321223,0.0,0.0,0.0,120209.97702023116,758515.1482278835,0.0,120209.97702023116,1895.9615760000006,1903.2761289999999,78.998399,85.0,-132688.45748299314,9990.16,3548.803125,0.6795647144317627
2026-07-12,14101716.094661092,13670392.538227748,431323.55643334426,14101716.094661092,13645864.538037129,0.0,0.0,0.0,24528.000190618903,455851.55662396364,0.0,24528.000190618903,1895.9615760000006,1900.4889684999998,78.998399,82.884367,-85914.25850340119,9999.02,3386.7070833333332,0.6500227451324463
2026-07-13,16727420.932797061,16202658.78989217,524762.1429048907,16727420.932797061,16074853.884157171,0.0,0.0,0.0,127804.90573499998,652567.0486398898,0.0,127804.90573499998,1895.9615760000006,1902.315541,78.998399,85.0,-132688.45748299314,9600.74,4608.5303125,0.6398391723632812
2026-07-14,19436036.64162714,19061506.731441062,374529.9101860784,19436036.64162714,18945146.64539856,0.0,0.0,0.0,116360.0860425,490889.99622857943,0.0,116360.0860425,1895.9615760000006,1899.55682875,78.998399,85.0,-132688.45748299314,8562.45,5868.934583333333,0.8971390724182129
2026-07-15,21485249.93619834,21201496.446511354,283753.48968698457,21485249.93619834,21123094.025971353,0.0,0.0,0.0,78402.42053999999,362155.9102269858,0.0,78402.42053999999,1895.9615760000006,1897.6687969999998,78.998399,85.0,-132688.45748299314,8001.73,6822.498124999999,1.1797127723693848
2026-07-16,23421472.998733312,23261397.673005488,160075.32572782412,23421472.998733312,23203067.25875298,0.0,0.0,0.0,58330.41425250757,218405.73998033255,0.0,58330.41425250757,1895.9615760000006,1897.079643,78.998399,85.0,-132688.45748299314,7810.46,7723.483749999999,0.3357052803039551
2026-07-17,21598695.48877462,21318217.45228149,280478.03649313,21598695.48877462,21243420.76771149,0.0,0.0,0.0,74796.68457000001,355274.7210631296,0.0,74796.68457000001,1895.9615760000006,1897.5448075,78.998399,85.0,-132688.45748299314,8632.29,6875.287916666665,0.7894303798675537
2026-07-18,20820099.827648908,20488881.106097497,331218.72155141085,20820099.827648908,20408679.537572496,0.0,0.0,0.0,80201.56852500001,411420.29007641226,0.0,80201.56852500001,1895.9615760000006,1897.7307932499998,78.998399,85.0,-132688.45748299314,8920.52,6512.982812499999,1.1175577640533447
2026-07-19,20219983.326445058,19850782.373772234,369200.95267282426,20219983.326445058,19765178.447292235,0.0,0.0,0.0,85603.92648,454804.87915282324,0.0,85603.92648,1895.9615760000006,1897.916777,78.998399,85.0,-132688.45748299314,9759.95,6233.7296875,0.5245053768157959
2026-07-20,20308640.548301272,19962619.62033064,346020.9279706329,20308640.548301272,19870737.051443167,0.0,0.0,0.0,91882.56888747231,437903.49685810506,0.0,91882.56888747231,1895.9615760000006,1897.9874019999997,78.998399,85.0,-132688.45748299314,9699.54,6274.9846875,2.9889748096466064
2026-07-21,15727825.799406791,15282869.178139737,444956.62126705423,15727825.799406791,15213875.267614737,0.0,0.0,0.0,68993.910525,513950.53179205395,0.0,68993.910525,1895.9615760000006,1901.3037112499997,78.998399,83.609115,-101937.59863945586,8496.6,4143.3871874999995,0.4417555332183838
2026-07-22,13015304.496937245,12994179.939168055,21124.55776919052,13015304.496937245,12980343.654768055,0.0,0.0,0.0,13836.2844,34960.842169189826,0.0,13836.2844,1895.9615760000006,1898.61138425,78.998399,82.432166,-75916.6173469387,4990.84,2881.1655208333336,0.9967708587646484
2026-07-23,13612446.192508323,13485938.170985537,126508.02152278647,13612446.192508323,13461410.170985537,0.0,0.0,0.0,24527.999999999996,151036.02152278647,0.0,24527.999999999996,1895.9615760000006,1900.24914075,78.998399,82.884367,-85914.25850340119,7710.48,3159.0343749999997,3.1750481128692627
2026-07-24,14595234.983623672,14154967.391240604,440267.59238306805,14595234.983623672,14130439.391240604,0.0,0.0,0.0,24527.999999999996,464795.59238306805,0.0,24527.999999999996,1895.9615760000006,1900.6514054999998,78.998399,82.884367,-85914.25850340119,9951.79,3616.356979166667,0.4463365077972412
2026-07-25,18021677.85058494,17592485.167826276,429192.68275866285,18021677.85058494,17469176.230031278,0.0,0.0,0.0,123308.937795,552501.6205536611,0.0,123308.937795,1895.9615760000006,1902.1511612499999,78.998399,85.0,-132688.45748299314,8289.89,5210.788854166666,2.1046652793884277
2026-07-26,16951538.25387291,16469916.349608166,481621.9042647425,16951538.25387291,16332657.249798166,0.0,0.0,0.0,137259.09980999999,618881.004074743,0.0,137259.09980999999,1895.9615760000006,1902.4376504999998,78.998399,85.0,-132688.45748299314,9600.24,4712.819166666667,0.4298546314239502
2026-07-27,17675746.391352594,17203912.2754953,471834.1158572957,17675746.391352594,17077665.0608778,0.0,0.0,0.0,126247.2146175,598081.3304747939,0.0,126247.2146175,1895.9615760000006,1901.0014300000003,78.998399,85.0,-132688.45748299314,9600.68,5049.816041666666,0.36874914169311523
2026-07-28,15946711.18751183,15413650.168436604,533061.019075226,15946711.18751183,15265634.316701604,0.0,0.0,0.0,148015.85173499997,681076.8708102256,0.0,148015.85173499997,1895.9615760000006,1902.98906025,78.998399,85.0,-132688.45748299314,9900.67,4245.241458333334,1.3850491046905518
2026-07-29,16181962.59561926,15632257.954304716,549704.6413145438,16181962.59561926,15503627.974214716,0.0,0.0,0.0,128629.98009,678334.6214045435,0.0,128629.98009,1895.9615760000006,1903.50596825,78.998399,85.0,-132688.45748299314,9600.07,4354.711354166667,0.4858572483062744
2026-07-30,17455771.278375834,16974306.598276418,481464.6800994165,17455771.278375834,16848779.89128142,0.0,0.0,0.0,125526.706995,606991.3870944157,0.0,125526.706995,1895.9615760000006,1901.8037130000002,78.998399,85.0,-132688.45748299314,9950.94,4947.454687500001,0.6470561027526855
2026-07-31,16424341.762486039,15884943.419080406,539398.3434056323,16424341.762486039,15757086.334450407,0.0,0.0,0.0,127857.08462999998,667255.4280356318,0.0,127857.08462999998,1895.9615760000006,1902.74139175,78.998399,85.0,-132688.45748299314,9976.32,4467.498020833334,0.8257732391357422
2026-08-01,17317163.55766456,16825519.60619819,491643.95146636665,17317163.55766456,16698237.54643319,0.0,0.0,0.0,127282.05976500001,618926.0112313684,0.0,127282.05976500001,1895.9615760000006,1901.6963979999996,78.998399,85.0,-132688.45748299314,9600.98,4882.956145833334,0.499431848526001
2026-08-02,16222982.18578857,15786982.874307048,435999.3114815224,16222982.18578857,15707466.420769548,0.0,0.0,0.0,79516.4535375,515515.7650190219,0.0,79516.4535375,1895.9615760000006,1901.8420367499998,78.998399,84.367169,-118697.29591836734,9250.69,4373.7990625,0.521228551864624
2026-08-03,18422924.711358406,18010304.14341275,412620.56794565544,18422924.711358406,17882396.94359525,0.0,0.0,0.0,127907.19981749999,540527.7677631564,0.0,127907.19981749999,1895.9615760000006,1901.0009019999998,78.998399,85.0,-132688.45748299314,8921.1,5397.501666666667,0.9427905082702637
2026-08-04,17314760.477036387,16817765.98318171,496994.49385467544,17314760.477036387,16690732.385831712,0.0,0.0,0.0,127033.59735,624028.0912046749,0.0,127033.59735,1895.9615760000006,1901.59135225,78.998399,85.0,-132688.45748299314,8562.18,4881.837916666666,1.6622960567474365
2026-08-05,15000182.610949999,14443975.254129332,556207.3568206672,15000182.610949999,14306128.46851682,0.0,0.0,0.0,137846.78561251177,694054.1424331795,0.0,137846.78561251177,1895.9615760000006,1902.874916,78.998399,85.0,-132688.45748299314,9970.05,3804.7918750000003,0.48157334327697754
2026-08-06,12596048.074664222,12535790.53190605,60257.54275817238,12596048.074664222,12511262.53190605,0.0,0.0,0.0,24527.999999999996,84785.54275817238,0.0,24527.999999999996,1895.9615760000006,1900.25445625,78.998399,82.884367,-85914.25850340119,5021.96,2686.072291666667,0.8942687511444092
